web-scraper-order,web-scraper-start-url,complaint,complaint-href,text,tex2,images-src
1731179663-51,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:12, 11 Jan 2018",https://ndreqe.com/report/2001,"Raportuar në kategorinë Mbeturina nga anonim në 13:12, Enj 11 janar 2018","*M-9, Pristina, Rrafsh i Kosovës",/photo/2001.0.png?c84b9082
1731179666-52,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:32, 11 Jan 2018",https://ndreqe.com/report/2005,"Raportuar në kategorinë Mbeturina nga anonim në 13:32, Enj 11 janar 2018","*M-9, Pristina, Rrafsh i Kosovës",/photo/2005.0.png?13daa13a
1731179669-53,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:33, 11 Jan 2018",https://ndreqe.com/report/2006,"Raportuar në kategorinë Mbeturina nga anonim në 13:33, Enj 11 janar 2018","*M-9, Pristina, Rrafsh i Kosovës",/photo/2006.0.png?76a94160
1731179672-54,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:19, 17 Jan 2018",https://ndreqe.com/report/2176,"Raportuar në kategorinë Mbeturina nga anonim në 08:19, M�r 17 janar 2018","*Bajram Bahtiri, Pristina",/photo/2176.0.png?af238307
1731179675-55,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:22, 17 Jan 2018",https://ndreqe.com/report/2206,"Raportuar në kategorinë Mbeturina nga anonim në 14:22, M�r 17 janar 2018","* Haxhi Zeka, Gallapi, Kolovicë, Pristina",/photo/2206.0.png?de87822a
1731179678-56,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:37, 17 Jan 2018",https://ndreqe.com/report/2212,"Raportuar në kategorinë Mbeturina nga anonim në 14:37, M�r 17 janar 2018","*M-25, Vranidoll, Pristina",/photo/2212.0.png?80181f88
1731179681-57,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:48, 17 Jan 2018",https://ndreqe.com/report/2219,"Raportuar në kategorinë Mbeturina nga anonim në 14:48, M�r 17 janar 2018","*M-25, Vranidoll, Pristina",/photo/2219.0.png?72436f8c
1731179684-58,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:54, 17 Jan 2018",https://ndreqe.com/report/2223,"Raportuar në kategorinë Mbeturina nga anonim në 14:54, M�r 17 janar 2018","*R 7, Fushë Kosovë, Prishtina",/photo/2223.0.png?3aee0b7f
1731179687-59,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:01, 17 Jan 2018",https://ndreqe.com/report/2228,"Raportuar në kategorinë Mbeturina nga anonim në 15:01, M�r 17 janar 2018","*Autostrada Ibrahim Rugova, Llazarevë, Prishtina",/photo/2228.0.png?ba30618c
1731179690-60,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:06, 17 Jan 2018",https://ndreqe.com/report/2232,"Raportuar në kategorinë Mbeturina nga anonim në 15:06, M�r 17 janar 2018","*Besiana, Pristina, Pristina",/photo/2232.0.png?5be79ad9
1731179693-61,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:07, 17 Jan 2018",https://ndreqe.com/report/2233,"Raportuar në kategorinë Mbeturina nga anonim në 15:07, M�r 17 janar 2018","*Besiana, Pristina, Pristina",/photo/2233.0.png?bbfc6ec4
1731179696-62,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:09, 17 Jan 2018",https://ndreqe.com/report/2234,"Raportuar në kategorinë Mbeturina nga anonim në 15:09, M�r 17 janar 2018","*Besiana, Pristina, Pristina",/photo/2234.0.png?436bd0e6
1731179699-63,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:10, 17 Jan 2018",https://ndreqe.com/report/2235,"Raportuar në kategorinë Mbeturina nga anonim në 15:10, M�r 17 janar 2018","*Vëllezërit Fazliu, Besiana, Pristina",/photo/2235.0.png?76973492
1731179702-64,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:16, 17 Jan 2018",https://ndreqe.com/report/2239,"Raportuar në kategorinë Mbeturina nga anonim në 15:16, M�r 17 janar 2018","*Bajram Bahtiri, Pristina",/photo/2239.0.png?18db4bde
1731179705-65,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:17, 17 Jan 2018",https://ndreqe.com/report/2240,"Raportuar në kategorinë Mbeturina nga anonim në 15:17, M�r 17 janar 2018","*Bajram Bahtiri, Pristina",/photo/2240.0.png?3f615dd1
1731179708-66,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:32, 17 Jan 2018",https://ndreqe.com/report/2250,"Raportuar në kategorinë Mbeturina nga anonim në 15:32, M�r 17 janar 2018","*ILIRIA, Prishtina",/photo/2250.0.png?3af20a82
1731179711-67,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:35, 17 Jan 2018",https://ndreqe.com/report/2251,"Raportuar në kategorinë Mbeturina nga anonim në 15:35, M�r 17 janar 2018","*ILIRIA, Prishtina",/photo/2251.0.png?5609541f
1731179714-68,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:37, 17 Jan 2018",https://ndreqe.com/report/2252,"Raportuar në kategorinë Mbeturina nga anonim në 15:37, M�r 17 janar 2018","*Qemail Stafa, Tophane, Pristina",/photo/2252.0.png?02b5d51f
1731179717-69,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:39, 17 Jan 2018",https://ndreqe.com/report/2253,"Raportuar në kategorinë Mbeturina nga anonim në 15:39, M�r 17 janar 2018","*Qemail Stafa, Tophane, Pristina",/photo/2253.0.png?5dd7ab52
1731179720-70,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:47, 17 Jan 2018",https://ndreqe.com/report/2260,"Raportuar në kategorinë Mbeturina nga anonim në 15:47, M�r 17 janar 2018","*Selman Kadria, Tophane, Pristina",/photo/2260.0.png?75dd35d4
1731179723-71,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         17:52, 20 Jan 2018,
                Përditësimi i fundit 15:09, 22 Jan 2018",https://ndreqe.com/report/2370,"Raportuar në kategorinë Ndriçim publik nga anonim në 17:52, Sht 20 janar 2018",*,/photo/2370.0.jpeg?841b3095
1731179723-72,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         17:52, 20 Jan 2018,
                Përditësimi i fundit 15:09, 22 Jan 2018",https://ndreqe.com/report/2370,"Raportuar në kategorinë Ndriçim publik nga anonim në 17:52, Sht 20 janar 2018",*,/photo/2370.1.jpeg?83c972f4
1731179726-73,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         16:31, 18 Jan 2018,
                Përditësimi i fundit 15:38, 22 Jan 2018",https://ndreqe.com/report/2313,"Raportuar ne kategorinë Ndriçim publik nga Afrim ne 16:31, Enj 18 janar 2018","*ju lutem kemi nevoj oer ndriqim ne rrugen Regjep Rama ne Bardhosh, 1 drit eshte. E djegur",/photo/2313.0.jpeg?87801614
1731179729-74,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         00:27, 18 Jan 2018,
                Përditësimi i fundit 15:46, 22 Jan 2018",https://ndreqe.com/report/2312,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 00:27, Enj 18 janar 2018",Rruga 17 Shkurti e ka asfalltin e demtuar ne mes te rruges ku eshte edhe kthimi i detyruar. Ajo pjese demtohet sepse sipas gjitha gjasave mbledhesi i ujit qe shkon ne kanalizim nuk eshte i vendosur ne vendin e duhur dhe uji grumbullohet ne ate pjese qe demtohet rruga. Gjitashtu parkingu eshte i demtuar sepse dikush ka intervenuar shume kohe me pare dhe nuk e ka rregulluar kurre.,/photo/2312.0.jpeg?f656b59a
1731179732-75,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         12:53, 26 Shk 2018",https://ndreqe.com/report/2619,"Raportuar në kategorinë Mbeturina nga anonim në 12:53, H�n 26 shkurt 2018","*Ekrem Rexha, Arbëri, Pristinë, Rrafsh i Kosovës.",/photo/2619.0.jpeg?5464b9f2
1731179735-76,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         12:56, 26 Shk 2018",https://ndreqe.com/report/2620,"Raportuar në kategorinë Mbeturina nga anonim në 12:56, H�n 26 shkurt 2018","*Bashkim Fehmiu, Arbëri, Pristinë, Rrafsh i Kosovës.",/photo/2620.0.jpeg?481e7134
1731179738-77,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:01, 26 Shk 2018",https://ndreqe.com/report/2621,"Raportuar në kategorinë Mbeturina nga anonim në 13:01, H�n 26 shkurt 2018","*Nora e Hotit, Lakrishtë, Pristinë, Rrafsh i Kosovës.",/photo/2621.0.jpeg?84db7046
1731179741-78,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:05, 26 Shk 2018",https://ndreqe.com/report/2622,"Raportuar në kategorinë Mbeturina nga anonim në 13:05, H�n 26 shkurt 2018","*Ramiz Cërrnica, Përroi i Njelmët, Pristina, Rrafsh i Kosovës.",/photo/2622.0.jpeg?7d8622b4
1731179744-79,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:10, 26 Shk 2018",https://ndreqe.com/report/2623,"Raportuar në kategorinë Mbeturina nga anonim në 13:10, H�n 26 shkurt 2018","*Ramiz Cërrnica, Përroi i Njelmët, Pristinë, Rrafsh i Kosovës.",/photo/2623.0.jpeg?f645fead
1731179747-80,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:51, 26 Shk 2018",https://ndreqe.com/report/2629,"Raportuar në kategorinë Mbeturina nga anonim në 13:51, H�n 26 shkurt 2018","*Haxhi Zeka, Gallapi, Kolovicë, Pristinë, Rrafsh i Kosovës.",/photo/2629.0.jpeg?6388b753
1731179750-81,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:57, 26 Shk 2018",https://ndreqe.com/report/2632,"Raportuar në kategorinë Mbeturina nga anonim në 13:57, H�n 26 shkurt 2018","*Haxhi Zeka, Gallapi, Kolovicë, Pristina, Rrafsh i Kosovës.",/photo/2632.0.jpeg?d89e4a72
1731179753-82,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:09, 26 Shk 2018",https://ndreqe.com/report/2637,"Raportuar në kategorinë Mbeturina nga anonim në 14:09, H�n 26 shkurt 2018","*Besi Petrol, Lidhja e Prizrenit, Tophane, Pristinë, Rrafsh i Kosovës.",/photo/2637.0.jpeg?5b30c8b8
1731179756-83,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:26, 26 Shk 2018",https://ndreqe.com/report/2644,"Raportuar në kategorinë Mbeturina nga anonim në 14:26, H�n 26 shkurt 2018","*Mbreteresha Teuta, Sofali, Pristinë, Rrafsh i Kosovës.",/photo/2644.0.jpeg?54033105
1731179759-84,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:02, 26 Shk 2018",https://ndreqe.com/report/2656,"Raportuar në kategorinë Mbeturina nga anonim në 15:02, H�n 26 shkurt 2018","*Matiqan, Pristinë, Rrafsh i Kosovës.",/photo/2656.0.jpeg?674c2b4c
1731179762-85,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:06, 26 Shk 2018",https://ndreqe.com/report/2657,"Raportuar në kategorinë Mbeturina nga anonim në 15:06, H�n 26 shkurt 2018","*Matiqan, Pristinë, Rrafsh i Kosovës.",/photo/2657.0.jpeg?9f58f7e7
1731179765-86,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:09, 26 Shk 2018",https://ndreqe.com/report/2658,"Raportuar në kategorinë Mbeturina nga anonim në 15:09, H�n 26 shkurt 2018","*Matiqan, Pristinë, Rrafsh i Kosovës.",/photo/2658.0.jpeg?ae0b94e9
1731179768-87,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:12, 26 Shk 2018",https://ndreqe.com/report/2659,"Raportuar në kategorinë Mbeturina nga anonim në 15:12, H�n 26 shkurt 2018","*Sofali, Pristinë, Rrafsh i Kosovës.",/photo/2659.0.jpeg?c34e4567
1731179771-88,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:14, 26 Shk 2018",https://ndreqe.com/report/2660,"Raportuar në kategorinë Mbeturina nga anonim në 15:14, H�n 26 shkurt 2018","*Matiqan, Pristinë, Rrafsh i Kosovës.",/photo/2660.0.jpeg?c792ae12
1731179774-89,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:16, 26 Shk 2018",https://ndreqe.com/report/2661,"Raportuar në kategorinë Mbeturina nga anonim në 15:16, H�n 26 shkurt 2018","*Matiqan, Pristinë, Rrafsh i Kosovës.",/photo/2661.0.jpeg?c3eb26c2
1731179777-90,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:19, 26 Shk 2018",https://ndreqe.com/report/2662,"Raportuar në kategorinë Mbeturina nga anonim në 15:19, H�n 26 shkurt 2018","*Matiqan, Pristinë, Rrafsh i Kosovës.",/photo/2662.0.jpeg?e3123a52
1731179780-91,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:22, 26 Shk 2018",https://ndreqe.com/report/2663,"Raportuar në kategorinë Mbeturina nga anonim në 15:22, H�n 26 shkurt 2018","*Matiqan, Pristinë, Rrafsh i Kosovës.",/photo/2663.0.jpeg?e458e2f3
1731179783-92,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:24, 26 Shk 2018",https://ndreqe.com/report/2664,"Raportuar në kategorinë Mbeturina nga anonim në 15:24, H�n 26 shkurt 2018","*Isa Kastrati, Matiqan, Prishtinë, Rrafsh i Kosovës.",/photo/2664.0.jpeg?648d6a65
1731179786-93,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:27, 26 Shk 2018",https://ndreqe.com/report/2665,"Raportuar në kategorinë Mbeturina nga anonim në 15:27, H�n 26 shkurt 2018","*Ndue Perleshi, Bregu i Diellit, Prishtinë, Rrafsh i Kosovës.",/photo/2665.0.jpeg?f7fee02b
1731179789-94,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         15:29, 26 Shk 2018",https://ndreqe.com/report/2666,"Raportuar në kategorinë Mbeturina nga anonim në 15:29, H�n 26 shkurt 2018","*Nekibe Kelmendi, International Village, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2666.0.jpeg?2624d241
1731179792-95,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:01, 27 Shk 2018",https://ndreqe.com/report/2667,"Raportuar në kategorinë Mbeturina nga anonim në 08:01, Mar 27 shkurt 2018","*Matiqan, Prishtinë, Rrafsh i Kosovës.",/photo/2667.0.jpeg?219d2ffd
1731179795-96,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:06, 27 Shk 2018",https://ndreqe.com/report/2669,"Raportuar në kategorinë Mbeturina nga anonim në 08:06, Mar 27 shkurt 2018","*Matiqan, Prishtinë, Rrafsh i Kosovës.",/photo/2669.0.jpeg?2f1a4f38
1731179798-97,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:11, 27 Shk 2018",https://ndreqe.com/report/2670,"Raportuar në kategorinë Mbeturina nga anonim në 08:11, Mar 27 shkurt 2018","*Muharrem Fejza, Matiqan, Prishtinë, Rrafsh i Kosovës.",/photo/2670.0.jpeg?157f488a
1731179801-98,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:13, 27 Shk 2018",https://ndreqe.com/report/2671,"Raportuar në kategorinë Mbeturina nga anonim në 08:13, Mar 27 shkurt 2018","*Muharrem Fejza, Matiqan, Prishtinë, Rrafsh i Kosovës.",/photo/2671.0.jpeg?f286bf09
1731179804-99,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:16, 27 Shk 2018",https://ndreqe.com/report/2672,"Raportuar në kategorinë Mbeturina nga anonim në 08:16, Mar 27 shkurt 2018","*Ymer Elshani, Mati 1, Prishtinë, Rrafsh i Kosovës.",/photo/2672.0.jpeg?8ce0fd4b
1731179807-100,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:18, 27 Shk 2018",https://ndreqe.com/report/2673,"Raportuar në kategorinë Mbeturina nga anonim në 08:18, Mar 27 shkurt 2018","*Holger Petersen, Lagjja e Spitalit, Prishtinë, Rrafsh i Kosovës.",/photo/2673.0.jpeg?85dd2582
1731179810-101,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:21, 27 Shk 2018",https://ndreqe.com/report/2674,"Raportuar në kategorinë Mbeturina nga anonim në 08:21, Mar 27 shkurt 2018","*Nekibe Kelmendi, International Village, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2674.0.jpeg?f284d29f
1731179813-102,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:24, 27 Shk 2018",https://ndreqe.com/report/2675,"Raportuar në kategorinë Mbeturina nga anonim në 08:24, Mar 27 shkurt 2018","*Nekibe Kelmendi, International Village, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2675.0.jpeg?56da5118
1731179816-103,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:26, 27 Shk 2018",https://ndreqe.com/report/2676,"Raportuar në kategorinë Mbeturina nga anonim në 08:26, Mar 27 shkurt 2018","*Nekibe Kelmendi, International Village, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2676.0.jpeg?7d42e8c6
1731179819-104,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:29, 27 Shk 2018",https://ndreqe.com/report/2677,"Raportuar në kategorinë Mbeturina nga anonim në 08:29, Mar 27 shkurt 2018","*Nekibe Kelmendi, International Village, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2677.0.jpeg?4ecd2a82
1731179822-105,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:32, 27 Shk 2018",https://ndreqe.com/report/2678,"Raportuar në kategorinë Mbeturina nga anonim në 08:32, Mar 27 shkurt 2018","*Nekibe Kelmendi, International Village, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2678.0.jpeg?0b80e568
1731179826-106,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:34, 27 Shk 2018",https://ndreqe.com/report/2679,"Raportuar në kategorinë Mbeturina nga anonim në 08:34, Mar 27 shkurt 2018","*Dëshmorët e Gollakut, 038, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2679.0.jpeg?e401b9c3
1731179829-107,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:36, 27 Shk 2018",https://ndreqe.com/report/2680,"Raportuar në kategorinë Mbeturina nga anonim në 08:36, Mar 27 shkurt 2018","*Dëshmorët e Gollakut, 038, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2680.0.jpeg?18b8bbb2
1731179832-108,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:39, 27 Shk 2018",https://ndreqe.com/report/2681,"Raportuar në kategorinë Mbeturina nga anonim në 08:39, Mar 27 shkurt 2018","*Dëshmorët e Gollakut, 038, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2681.0.jpeg?62912a8f
1731179835-109,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:44, 27 Shk 2018",https://ndreqe.com/report/2683,"Raportuar në kategorinë Mbeturina nga anonim në 08:44, Mar 27 shkurt 2018","*Dëshmorët e Gollakut, 038, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2683.0.jpeg?1b287163
1731179838-110,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:46, 27 Shk 2018",https://ndreqe.com/report/2684,"Raportuar në kategorinë Mbeturina nga anonim në 08:46, Mar 27 shkurt 2018","*Dëshmorët e Gollakut, 038, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2684.0.jpeg?6b99a21b
1731179841-111,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         08:48, 27 Shk 2018",https://ndreqe.com/report/2685,"Raportuar në kategorinë Mbeturina nga anonim në 08:48, Mar 27 shkurt 2018","*Dëshmorët e Gollakut, 038, Hajvali, Prishtinë, Rrafsh i Kosovës.",/photo/2685.0.jpeg?d61654ac
